Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:CE1,"Calima Energy Limited (ASX:CE1)",https://www.listcorp.com/asx/ce1/calima-energy-limited,"	5700920",0.009,0.00,0,Energy
ASX:SKUK,"Hejaz Sukuk Active ETF (Managed Fund) (ASX:SKUK)",https://www.listcorp.com/asx/skuk/hejaz-sukuk-active-etf-managed-fund,"	5683580",1.04,0.01,0.97,Unclassified
ASX:IBAL,"iShares Balanced ESG ETF (ASX:IBAL)",https://www.listcorp.com/asx/ibal/ishares-balanced-esg-etf,"	5665610",27.93,-0.39,-1.38,Unclassified
ASX:ERW,"Errawarra Resources Ltd (ASX:ERW)",https://www.listcorp.com/asx/erw/errawarra-resources-ltd,"	5659320",0.059,0.00,0,Materials
ASX:8VI,"8VI Holdings Limited (ASX:8VI)",https://www.listcorp.com/asx/8vi/8vi-holdings-limited,"	5658040",0.135,0.00,0,"Consumer Discretionary"
ASX:RAN,"Range International Limited (ASX:RAN)",https://www.listcorp.com/asx/ran/range-international-limited,"	5635740",0.006,0.00,0,Materials
ASX:WEC,"White Energy Company Limited (ASX:WEC)",https://www.listcorp.com/asx/wec/white-energy-company-limited,"	5571560",0.028,0.00,0,Energy
ASX:ENX,"Enegex Limited (ASX:ENX)",https://www.listcorp.com/asx/enx/enegex-limited,"	5533740",0.015,0.00,0,Materials
ASX:AYM,"Australia United Mining Limited (ASX:AYM)",https://www.listcorp.com/asx/aym/australia-united-mining-limited,"	5527730",0.003,0.00,0,Materials
ASX:NMR,"Native Mineral Resources Holdings Limited (ASX:NMR)",https://www.listcorp.com/asx/nmr/native-mineral-resources-holdings-limited,"	5508580",0.02,-0.00,-4.76,Materials
ASX:L1M,"Lightning Minerals Ltd (ASX:L1M)",https://www.listcorp.com/asx/l1m/lightning-minerals-ltd,"	5501360",0.06,0.00,0,Materials
ASX:QYLD,"Global X Nasdaq 100 Covered Call ETF (ASX:QYLD)",https://www.listcorp.com/asx/qyld/global-x-nasdaq-100-covered-call-etf,"	5497220",10.6,-0.48,-4.33,Unclassified
ASX:QNDQ,"Betashares Nasdaq 100 Equal Weight ETF (ASX:QNDQ)",https://www.listcorp.com/asx/qndq/betashares-nasdaq-100-equal-weight-etf,"	5493750",14.31,-0.34,-2.32,Unclassified
ASX:CPM,"Cooper Metals Limited (ASX:CPM)",https://www.listcorp.com/asx/cpm/cooper-metals-limited,"	5484900",0.064,-0.01,-8.57,Materials
ASX:AML,"Aeon Metals (ASX:AML)",https://www.listcorp.com/asx/aml/aeon-metals,"	5482000",0.005,0.00,0,Materials
ASX:BMG,"BMG Resources Limited (ASX:BMG)",https://www.listcorp.com/asx/bmg/bmg-resources,"	5470380",0.008,0.00,0,Materials
ASX:JNO,"Juno Minerals Limited (ASX:JNO)",https://www.listcorp.com/asx/jno/juno-minerals-limited,"	5458360",0.03,0.00,0,Materials
ASX:BHD,"Benjamin Hornigold Limited (ASX:BHD)",https://www.listcorp.com/asx/bhd/benjamin-hornigold-limited,"	5434930",0.225,0.00,0,Financials
ASX:USIG,"Global  X  USD  Corporate  Bond  ETF (Currency Hedged) (ASX:USIG)",https://www.listcorp.com/asx/usig/global-x-usd-corporate-bond-etf-currency-hedged,"	5428720",9.94,0.07,0.71,Unclassified
ASX:ID8,"Identitii Limited (ASX:ID8)",https://www.listcorp.com/asx/id8/identitii-limited,"	5412890",0.009,0.00,0,"Information Technology"
ASX:PAT,"Patriot Lithium Limited (ASX:PAT)",https://www.listcorp.com/asx/pat/patriot-lithium-limited,"	5380980",0.05,-0.00,-3.85,Materials
ASX:UVA,"Uvre Limited (ASX:UVA)",https://www.listcorp.com/asx/uva/uvre-limited,"	5354400",0.094,-0.00,-3.09,Materials
ASX:NSB,"Neuroscientific Biopharmaceuticals Limited (ASX:NSB)",https://www.listcorp.com/asx/nsb/neuroscientific-biopharmaceuticals-limited,"	5350380",0.035,-0.00,-5.41,"Health Care"
ASX:IXC,"Invex Therapeutics Limited (ASX:IXC)",https://www.listcorp.com/asx/ixc/invex-therapeutics-limited,"	5335920",0.071,0.00,0,"Health Care"
ASX:MHK,"Metal Hawk Limited (ASX:MHK)",https://www.listcorp.com/asx/mhk/metal-hawk-limited,"	5335510",0.075,0.02,41.51,Materials
ASX:CDT,"Castle Minerals Limited (ASX:CDT)",https://www.listcorp.com/asx/cdt/castle-minerals,"	5311300",0.0035,-0.00,-12.5,Materials
ASX:TMX,"Terrain Minerals Limited (ASX:TMX)",https://www.listcorp.com/asx/tmx/terrain-minerals-limited,"	5298090",0.003,0.00,0,Materials
ASX:EVE,"Eve Health Group Limited (ASX:EVE)",https://www.listcorp.com/asx/eve/eve-health-group-limited,"	5274480",0.001,0.00,0,"Consumer Staples"
ASX:MGA,"MetalsGrove Mining Ltd (ASX:MGA)",https://www.listcorp.com/asx/mga/metalsgrove-mining-ltd,"	5271000",0.05,0.00,0,Materials
ASX:LVE,"Love Group Global Limited (ASX:LVE)",https://www.listcorp.com/asx/lve/love-group-global-limited,"	5269440",0.13,0.00,0,"Communication Services"
ASX:POW,"Protean Energy Limited (ASX:POW)",https://www.listcorp.com/asx/pow/protean-energy-limited,"	5204900",0.008,0.00,0,Materials
ASX:OSX,"Osteopore Limited (ASX:OSX)",https://www.listcorp.com/asx/osx/osteopore-limited,"	5199800",0.042,-0.00,-6.67,"Health Care"
ASX:HOR,"Horseshoe Metals Limited (ASX:HOR)",https://www.listcorp.com/asx/hor/horseshoe-metals-limited,"	5196630",0.008,0.00,0,Materials
ASX:FIN,"Fin Resources Limited (ASX:FIN)",https://www.listcorp.com/asx/fin/fin-resources-limited,"	5194150",0.006,-0.00,-25,Materials
ASX:PVL,"Powerhouse Ventures Limited (ASX:PVL)",https://www.listcorp.com/asx/pvl/powerhouse-ventures-limited,"	5191960",0.043,0.00,0,Financials
ASX:IUSG,"iShares U.S. Treasury Bond (AUD Hedged) ETF (ASX:IUSG)",https://www.listcorp.com/asx/iusg/ishares-u.s.-treasury-bond-aud-hedged-etf,"	5183800",103.62,0.00,0,Unclassified
ASX:MPR,"MPower Group Limited (ASX:MPR)",https://www.listcorp.com/asx/mpr/mpower-group-limited,"	5155550",0.015,0.00,0,Financials
ASX:PLN,"Pioneer Lithium Limited (ASX:PLN)",https://www.listcorp.com/asx/pln/pioneer-lithium-limited,"	5148000",0.18,0.00,0,Materials
ASX:RMX,"Red Mountain Mining Limited (ASX:RMX)",https://www.listcorp.com/asx/rmx/red-mountain-mining-limited,"	5135370",0.0015,0.00,0,Materials
ASX:HVLU,"VanEck MSCI International Value (AUD Hedged) ETF (ASX:HVLU)",https://www.listcorp.com/asx/hvlu/vaneck-msci-international-value-aud-hedged-etf,"	5132000",24.6,-1.06,-4.13,Unclassified
ASX:IEQ,"International Equities Corporation Ltd (ASX:IEQ)",https://www.listcorp.com/asx/ieq/international-equities-corporation,"	5128940",0.04,0.00,0,"Real Estate"
ASX:HFY,"Hubify Limited (ASX:HFY)",https://www.listcorp.com/asx/hfy/hubify-limited,"	5111360",0.01,0.00,0,"Communication Services"
ASX:SBR,"Sabre Resources Limited (ASX:SBR)",https://www.listcorp.com/asx/sbr/sabre-resources-limited,"	5108500",0.013,0.00,0,Materials
ASX:MRZ,"Mont Royal Resources Limited (ASX:MRZ)",https://www.listcorp.com/asx/mrz/mont-royal-resources-limited,"	5101790",0.06,0.00,0,Materials
ASX:OZZ,"OZZ Resources Limited (ASX:OZZ)",https://www.listcorp.com/asx/ozz/ozz-resources-limited,"	5089160",0.055,0.00,0,Materials
ASX:NTM,"NT Minerals Limited (ASX:NTM)",https://www.listcorp.com/asx/ntm/nt-minerals-limited,"	5087020",0.005,0.00,0,Materials
ASX:CMX,"ChemX Materials Limited (ASX:CMX)",https://www.listcorp.com/asx/cmx/chemx-materials-limited,"	5080890",0.04,0.00,0,Materials
ASX:IBG,"Ironbark Zinc Limited (ASX:IBG)",https://www.listcorp.com/asx/ibg/ironbark-zinc,"	5077720",0.003,0.00,0,Materials
ASX:OD6,"OD6 Metals Limited (ASX:OD6)",https://www.listcorp.com/asx/od6/od6-metals-limited,"	5018920",0.038,-0.00,-2.56,Materials
ASX:MRI,"My Rewards International Limited (ASX:MRI)",https://www.listcorp.com/asx/mri/my-rewards-international-limited,"	4983070",0.009,0.00,0,Industrials
ASX:INP,"IncentiaPay Limited (ASX:INP)",https://www.listcorp.com/asx/inp/incentiapay-limited,"	4975720",0.004,0.00,0,"Communication Services"
ASX:CDR,"Codrus Minerals Limited (ASX:CDR)",https://www.listcorp.com/asx/cdr/codrus-minerals-limited,"	4961620",0.03,0.00,0,Materials
ASX:OVT,"Ovanti Limited (ASX:OVT)",https://www.listcorp.com/asx/ovt/ovanti-limited,"	4960420",0.0035,-0.00,-12.5,"Communication Services"
ASX:KTA,"Krakatoa Resources Limited (ASX:KTA)",https://www.listcorp.com/asx/kta/krakatoa-resources-limited,"	4957130",0.01,-0.00,-4.76,Materials
ASX:ICR,"Intelicare Holdings Limited (ASX:ICR)",https://www.listcorp.com/asx/icr/intelicare-holdings-limited,"	4946990",0.017,0.00,0,"Health Care"
ASX:REM,"RemSense Technologies Limited (ASX:REM)",https://www.listcorp.com/asx/rem/remsense-technologies-limited,"	4945790",0.03,0.00,0,Industrials
ASX:IPB,"IPB Petroleum Limited (ASX:IPB)",https://www.listcorp.com/asx/ipb/ipb-petroleum-limited,"	4944820",0.007,0.00,0,Energy
ASX:TD1,"TALI Digital Limited (ASX:TD1)",https://www.listcorp.com/asx/td1/tali-digital-limited,"	4942730",0.0015,0.00,0,"Health Care"
ASX:TAR,"Taruga Minerals Limited (ASX:TAR)",https://www.listcorp.com/asx/tar/taruga-minerals-limited,"	4942190",0.007,0.00,0,Materials
ASX:IRX,"InhaleRx Limited (ASX:IRX)",https://www.listcorp.com/asx/irx/inhalerx-limited,"	4933940",0.026,0.00,0,"Health Care"
ASX:PPY,"Papyrus Australia Limited (ASX:PPY)",https://www.listcorp.com/asx/ppy/papyrus-australia-limited,"	4926930",0.009,-0.00,-10,Materials
ASX:ITEK,"iShares Future Tech Innovators ETF (ASX:ITEK)",https://www.listcorp.com/asx/itek/ishares-future-tech-innovators-etf,"	4912200",26.24,-1.05,-3.85,Unclassified
ASX:TEM,"Tempest Minerals Limited (ASX:TEM)",https://www.listcorp.com/asx/tem/tempest-minerals-limited,"	4890390",0.011,0.00,22.22,Materials
ASX:TMZ,"Thomson Resources Ltd (ASX:TMZ)",https://www.listcorp.com/asx/tmz/thomson-resources,"	4881020",0.005,0.00,0,Materials
ASX:OLI,"Oliver's Real Food Limited (ASX:OLI)",https://www.listcorp.com/asx/oli/olivers-real-food-limited,"	4848050",0.012,0.00,9.09,"Consumer Discretionary"
ASX:DDT,"DataDot Technology Limited (ASX:DDT)",https://www.listcorp.com/asx/ddt/datadot-technology-limited,"	4843810",0.004,0.00,0,"Consumer Discretionary"
ASX:OAR,"Oar Resources Limited (ASX:OAR)",https://www.listcorp.com/asx/oar/oar-resources-limited,"	4833150",0.0015,0.00,0,Materials
ASX:BMM,"Balkan Mining and Minerals Limited (ASX:BMM)",https://www.listcorp.com/asx/bmm/balkan-mining-and-minerals-limited,"	4818270",0.052,-0.00,-7.14,Materials
ASX:T92,"Terra Uranium Limited (ASX:T92)",https://www.listcorp.com/asx/t92/terra-uranium-limited,"	4809180",0.077,-0.00,-3.75,Energy
ASX:TGH,"Terragen Holdings Limited (ASX:TGH)",https://www.listcorp.com/asx/tgh/terragen-holdings-limited,"	4798060",0.021,0.01,61.54,Materials
ASX:DCL,"Domacom Limited (ASX:DCL)",https://www.listcorp.com/asx/dcl/domacom-limited,"	4790520",0.011,0.00,0,Financials
ASX:CMB,"Cambium Bio Limited (ASX:CMB)",https://www.listcorp.com/asx/cmb/cambium-bio-limited,"	4772400",0.4,0.00,0,"Health Care"
ASX:HPP,"Health and Plant Protein Group Limited (ASX:HPP)",https://www.listcorp.com/asx/hpp/health-and-plant-protein-group-limited,"	4765940",0.042,0.00,0,"Consumer Staples"
ASX:PTR,"Petratherm Limited (ASX:PTR)",https://www.listcorp.com/asx/ptr/petratherm-limited,"	4752720",0.023,0.00,9.52,Materials
ASX:GTH,"Gathid Limited (ASX:GTH)",https://www.listcorp.com/asx/gth/gathid-limited,"	4743450",0.018,0.00,0,"Information Technology"
ASX:SI6,"SI6 Metals Limited (ASX:SI6)",https://www.listcorp.com/asx/si6/si6-metals-limited,"	4737720",0.002,0.00,0,Materials
ASX:WC1,"West Cobar Metals Limited (ASX:WC1)",https://www.listcorp.com/asx/wc1/west-cobar-metals-limited,"	4727510",0.031,0.00,0,Materials
ASX:XPN,"XPON Technologies Group Limited (ASX:XPN)",https://www.listcorp.com/asx/xpn/xpon-technologies-group-limited,"	4711740",0.012,-0.00,-7.69,"Information Technology"
ASX:NFL,"Norfolk Metals Limited (ASX:NFL)",https://www.listcorp.com/asx/nfl/norfolk-metals-limited,"	4705330",0.115,0.00,0,Materials
ASX:ADS,"Adslot Limited (ASX:ADS)",https://www.listcorp.com/asx/ads/adslot,"	4702620",0.001,0.00,0,"Information Technology"
ASX:NVQ,"NoviqTech  Limited (ASX:NVQ)",https://www.listcorp.com/asx/nvq/noviqtech-limited,"	4690560",0.031,0.00,0,"Information Technology"
ASX:RC1,"Redcastle Resources Limited (ASX:RC1)",https://www.listcorp.com/asx/rc1/redcastle-resources-limited,"	4662360",0.013,-0.00,-7.14,Materials
ASX:DTM,"Dart Mining NL (ASX:DTM)",https://www.listcorp.com/asx/dtm/dart-mining,"	4651790",0.017,-0.00,-5.56,Materials
ASX:NGL,"Nightingale Intelligent Systems, Inc (ASX:NGL)",https://www.listcorp.com/asx/ngl/nightingale-intelligent-systems-inc,"	4619660",0.043,0.00,0,Industrials
ASX:YPB,"YPB Group Limited (ASX:YPB)",https://www.listcorp.com/asx/ypb/ypb-group-limited,"	4615920",0.002,0.00,0,Industrials
ASX:CMO,"Cosmo Metals Limited (ASX:CMO)",https://www.listcorp.com/asx/cmo/cosmo-metals-limited,"	4613630",0.036,0.00,0,Materials
ASX:SSH,"SSH Group Ltd (ASX:SSH)",https://www.listcorp.com/asx/ssh/ssh-group-ltd,"	4612990",0.07,0.00,0,Industrials
ASX:OPL,"Opyl Limited (ASX:OPL)",https://www.listcorp.com/asx/opl/opyl-limited,"	4609300",0.025,-0.00,-7.41,"Information Technology"
ASX:ICN,"Icon Energy Limited (ASX:ICN)",https://www.listcorp.com/asx/icn/icon-energy-limited,"	4608080",0.006,0.00,0,Energy
ASX:RKT,"RocketDNA Limited (ASX:RKT)",https://www.listcorp.com/asx/rkt/rocketdna-limited,"	4592800",0.007,0.00,0,"Information Technology"
ASX:VBS,"Vectus Biosystems Limited (ASX:VBS)",https://www.listcorp.com/asx/vbs/vectus-biosystems-limited,"	4576100",0.084,-0.00,-2.33,"Health Care"
ASX:TX3,"Trinex Minerals Limited (ASX:TX3)",https://www.listcorp.com/asx/tx3/trinex-minerals-limited,"	4571630",0.0025,0.00,0,Materials
ASX:AM7,"Arcadia Minerals Limited (ASX:AM7)",https://www.listcorp.com/asx/am7/arcadia-minerals-limited,"	4564950",0.04,0.00,2.56,Materials
ASX:CUL,"Cullen Resources Limited (ASX:CUL)",https://www.listcorp.com/asx/cul/cullen-resources,"	4561390",0.008,0.00,0,Materials
ASX:MXO,"Motio Limited (ASX:MXO)",https://www.listcorp.com/asx/mxo/motio-limited,"	4559370",0.017,0.00,0,"Communication Services"
ASX:OM1,"Omnia Metals Group Limited (ASX:OM1)",https://www.listcorp.com/asx/om1/omnia-metals-group-limited,"	4550570",0.078,0.00,0,Materials
ASX:FRS,"Forrestania Resources Limited (ASX:FRS)",https://www.listcorp.com/asx/frs/forrestania-resources-limited,"	4530000",0.027,-0.00,-3.57,Materials
ASX:JBY,"James Bay Minerals Limited (ASX:JBY)",https://www.listcorp.com/asx/jby/james-bay-minerals-limited,"	4514740",0.135,0.00,0,Materials
ASX:AUA,"Audeara Limited (ASX:AUA)",https://www.listcorp.com/asx/aua/audeara-limited,"	4501950",0.025,-0.01,-19.35,"Consumer Discretionary"
ASX:CHR,"Charger Metals NL (ASX:CHR)",https://www.listcorp.com/asx/chr/charger-metals-nl,"	4490380",0.058,0.00,0,Materials
ASX:DTI,"DTI Group (ASX:DTI)",https://www.listcorp.com/asx/dti/dti-group,"	4485510",0.01,0.00,0,"Information Technology"
ASX:AKN,"Auking Mining Limited (ASX:AKN)",https://www.listcorp.com/asx/akn/auking-mining-limited,"	4461620",0.014,0.00,0,Materials
ASX:ERL,"Empire Resources Limited (ASX:ERL)",https://www.listcorp.com/asx/erl/empire-resources-limited,"	4451740",0.003,0.00,0,Materials
ASX:KAL,"Kalgoorlie Gold Mining Limited (ASX:KAL)",https://www.listcorp.com/asx/kal/kalgoorlie-gold-mining-limited,"	4438020",0.025,-0.00,-10.71,Materials
ASX:OSM,"Osmond Resources Limited (ASX:OSM)",https://www.listcorp.com/asx/osm/osmond-resources-limited,"	4435390",0.07,0.00,0,Materials
ASX:AL8,"Alderan Resources Limited (ASX:AL8)",https://www.listcorp.com/asx/al8/alderan-resources-limited,"	4427440",0.003,-0.00,-25,Materials
ASX:RON,"Ronin Resources Ltd (ASX:RON)",https://www.listcorp.com/asx/ron/ronin-resources-ltd,"	4419000",0.115,-0.01,-4.17,Materials
ASX:M8S,"M8 Sustainable Limited (ASX:M8S)",https://www.listcorp.com/asx/m8s/m8-sustainable-limited,"	4418180",0.009,0.00,0,Industrials
ASX:CNJ,"Conico Ltd (ASX:CNJ)",https://www.listcorp.com/asx/cnj/conico-ltd,"	4403060",0.001,-0.00,-50,Materials
ASX:A8G,"Australasian Metals Limited (ASX:A8G)",https://www.listcorp.com/asx/a8g/australasian-metals-limited,"	4378120",0.085,0.00,1.19,Materials
ASX:ENT,"Enterprise Metals Limited (ASX:ENT)",https://www.listcorp.com/asx/ent/enterprise-metals-limited,"	4373270",0.004,0.00,0,Materials
ASX:GR8,"Great Dirt Resources Limited (ASX:GR8)",https://www.listcorp.com/asx/gr8/great-dirt-resources-limited,"	4361440",0.155,0.00,3.33,Materials
ASX:MEL,"Metgasco Limited (ASX:MEL)",https://www.listcorp.com/asx/mel/metgasco-limited,"	4342760",0.003,0.00,0,Energy
ASX:CVR,"Cavalier Resources Limited (ASX:CVR)",https://www.listcorp.com/asx/cvr/cavalier-resources-limited,"	4338170",0.1,0.00,0,Materials
ASX:BUGG,"Global X Cybersecurity ETF (ASX:BUGG)",https://www.listcorp.com/asx/bugg/global-x-cybersecurity-etf,"	4332000",10.47,-0.36,-3.32,Unclassified
ASX:REC,"Recharge Metals Limited (ASX:REC)",https://www.listcorp.com/asx/rec/recharge-metals-limited,"	4330390",0.031,0.00,0,Materials
ASX:DOU,"Douugh Limited (ASX:DOU)",https://www.listcorp.com/asx/dou/douugh-limited,"	4328280",0.004,0.00,0,"Information Technology"
ASX:1AG,"Alterra Limited (ASX:1AG)",https://www.listcorp.com/asx/1ag/alterra-limited,"	4310730",0.005,0.00,0,"Consumer Staples"
ASX:ARC,"ARC Funds Limited (ASX:ARC)",https://www.listcorp.com/asx/arc/arc-funds-limited,"	4303840",0.11,0.00,0,Financials
ASX:BDG,"Black Dragon Gold Corp. (ASX:BDG)",https://www.listcorp.com/asx/bdg/black-dragon-gold-corp.,"	4280280",0.016,0.00,0,Materials
ASX:BOD,"Bod Science Limited (ASX:BOD)",https://www.listcorp.com/asx/bod/bod-science-limited,"	4256120",0.024,0.00,0,"Health Care"
ASX:TMG,"Trigg Minerals Limited (ASX:TMG)",https://www.listcorp.com/asx/tmg/trigg-minerals-limited,"	4212010",0.009,0.00,0,Materials
ASX:SLB,"Stelar Metals Limited (ASX:SLB)",https://www.listcorp.com/asx/slb/stelar-metals-limited,"	4194820",0.07,0.00,6.06,Materials
ASX:M3M,"M3 Mining Limited (ASX:M3M)",https://www.listcorp.com/asx/m3m/m3-mining-limited,"	4190270",0.043,-0.01,-14,Materials
ASX:BUS,"Bubalus Resources Limited (ASX:BUS)",https://www.listcorp.com/asx/bus/bubalus-resources-limited,"	4182580",0.13,0.00,0,Materials
ASX:RB6,"Rubix Resources Limited (ASX:RB6)",https://www.listcorp.com/asx/rb6/rubix-resources-limited,"	4178600",0.068,0.00,0,Materials
ASX:8IH,"8I Holdings Limited (ASX:8IH)",https://www.listcorp.com/asx/8ih/8i-holdings-limited,"	4177930",0.009,-0.00,-25,Financials
ASX:NPM,"New Peak Metals Limited (ASX:NPM)",https://www.listcorp.com/asx/npm/new-peak-metals-limited,"	4166940",0.014,0.00,0,Materials
ASX:BSN,"Basin Energy Limited (ASX:BSN)",https://www.listcorp.com/asx/bsn/basin-energy-limited,"	4157500",0.05,0.00,0,Energy
ASX:PFT,"Pure Foods Tasmania Limited (ASX:PFT)",https://www.listcorp.com/asx/pft/pure-foods-tasmania-limited,"	4151140",0.034,0.00,0,"Consumer Staples"
ASX:MQR,"Marquee Resources Limited (ASX:MQR)",https://www.listcorp.com/asx/mqr/marquee-resources-limited,"	4133840",0.01,0.00,0,Materials
ASX:ZEU,"Zeus Resources Limited (ASX:ZEU)",https://www.listcorp.com/asx/zeu/zeus-resources-limited,"	4133530",0.009,0.00,0,Energy
ASX:G88,"Golden Mile Resources Limited (ASX:G88)",https://www.listcorp.com/asx/g88/golden-mile-resources-limited,"	4112230",0.01,0.00,0,Materials
ASX:SRI,"Sipa Resources Limited (ASX:SRI)",https://www.listcorp.com/asx/sri/sipa-resources-limited,"	4106850",0.018,0.00,0,Materials
ASX:FGL,"Frugl Group Limited (ASX:FGL)",https://www.listcorp.com/asx/fgl/frugl-group-limited,"	4091440",0.035,-0.00,-10.26,"Information Technology"
ASX:WEL,"Winchester Energy Limited (ASX:WEL)",https://www.listcorp.com/asx/wel/winchester-energy-limited,"	4089060",0.003,0.00,0,Energy
ASX:GGX,"Gas2Grid Limited (ASX:GGX)",https://www.listcorp.com/asx/ggx/gas2grid,"	4077100",0.001,0.00,0,Energy
ASX:NNG,"NEXION Group Ltd (ASX:NNG)",https://www.listcorp.com/asx/nng/nexion-group-ltd,"	4046160",0.02,0.00,0,"Information Technology"
ASX:NC6,"Nanollose Limited (ASX:NC6)",https://www.listcorp.com/asx/nc6/nanollose-limited,"	4042150",0.023,-0.00,-2.13,"Health Care"
ASX:PR1,"Pure Resources Limited (ASX:PR1)",https://www.listcorp.com/asx/pr1/pure-resources-limited,"	4038210",0.089,-0.01,-6.32,Materials
ASX:KNB,"Koonenberry Gold Limited (ASX:KNB)",https://www.listcorp.com/asx/knb/koonenberry-gold-limited,"	4029020",0.0135,-0.00,-3.57,Materials
ASX:RML,"Resolution Minerals Ltd (ASX:RML)",https://www.listcorp.com/asx/rml/resolution-minerals-ltd,"	4025060",0.0025,0.00,0,Materials
ASX:THR,"Thor Energy Plc (ASX:THR)",https://www.listcorp.com/asx/thr/thor-energy-plc,"	3995420",0.015,-0.00,-11.76,Materials
ASX:EXL,"Elixinol Wellness Limited (ASX:EXL)",https://www.listcorp.com/asx/exl/elixinol-wellness-limited,"	3963550",0.003,0.00,0,"Consumer Staples"
ASX:HTM,"High-Tech Metals Limited (ASX:HTM)",https://www.listcorp.com/asx/htm/high-tech-metals-limited,"	3960240",0.16,0.00,0,Materials
ASX:WGR,"Western Gold Resources Limited (ASX:WGR)",https://www.listcorp.com/asx/wgr/western-gold-resources-limited,"	3918170",0.023,0.00,0,Materials
ASX:GES,"Genesis Resources Limited (ASX:GES)",https://www.listcorp.com/asx/ges/genesis-resources-limited,"	3914210",0.006,0.00,20,Materials
ASX:FTC,"FinTech Chain Limited (ASX:FTC)",https://www.listcorp.com/asx/ftc/fintech-chain-limited,"	3904620",0.007,0.00,16.67,Financials
ASX:CGO,"CPT Global Limited (ASX:CGO)",https://www.listcorp.com/asx/cgo/cpt-global,"	3896460",0.093,0.00,0,"Information Technology"
ASX:TTI,"Traffic Technologies Limited (ASX:TTI)",https://www.listcorp.com/asx/tti/traffic-technologies-limited,"	3891540",0.005,0.00,25,Industrials
ASX:FMR,"FMR Resources Limited (ASX:FMR)",https://www.listcorp.com/asx/fmr/fmr-resources-limited,"	3883000",0.18,-0.01,-7.69,"Communication Services"
ASX:H100,"Betashares FTSE 100 Currency Hedged ETF (ASX:H100)",https://www.listcorp.com/asx/h100/betashares-ftse-100-currency-hedged-etf,"	3867560",11.05,0.00,0,Unclassified
